timestamp,request_id,latency_ms,status,status_code,sla_violation,fraud_score,response_latency_ms
2025-12-13T03:54:31.288943,40,397.92,success,200,0,0.816,1967.92
2025-12-13T03:54:31.181304,39,434.24,success,200,0,0.999,2145.97
2025-12-13T03:54:30.573372,38,700.64,success,200,1,0.662,1696.81
2025-12-13T03:54:32.337799,42,355.85,success,200,0,0.032,1755.34
2025-12-13T03:54:32.342496,44,354.8,success,200,0,0.76,1750.87
2025-12-13T03:54:33.206595,47,331.93,success,200,0,0.623,1604.51
2025-12-13T03:54:33.279463,49,317.19,success,200,0,0.277,1459.32
2025-12-13T03:54:32.339956,43,507.19,success,200,1,0.676,1671.59
2025-12-13T03:54:33.353496,50,316.78,success,200,0,0.556,1559.14
2025-12-13T03:54:34.118291,53,261.67,success,200,0,0.642,1284.44
2025-12-13T03:54:32.381469,45,611.78,success,200,1,0.417,1358.1
2025-12-13T03:54:32.421414,46,734.99,success,200,1,0.555,1217.41
2025-12-13T03:54:34.876677,56,244.17,success,200,0,0.03,1199.3
2025-12-13T03:54:34.077552,51,421.97,success,200,0,0.48,1371.13
2025-12-13T03:54:35.441388,59,282.39,success,200,0,0.402,1342.13
2025-12-13T03:54:33.249757,48,720.9,success,200,1,0.953,1411.53
2025-12-13T03:54:35.430603,58,299.13,success,200,0,0.173,1472.06
2025-12-13T03:54:36.188790,62,297.63,success,200,0,0.943,1462.04
2025-12-13T03:54:34.118089,52,723.72,success,200,1,0.963,1638.56
2025-12-13T03:54:36.099602,61,328.95,success,200,0,0.408,1621.73
2025-12-13T03:54:36.855200,63,313.74,success,200,0,0.162,1525.03
2025-12-13T03:54:34.869348,55,714.63,success,200,1,0.276,1592.32
2025-12-13T03:54:36.927375,65,312.6,success,200,0,0.644,1539.94
2025-12-13T03:54:36.855970,64,334.6,success,200,0,0.946,1650.83
2025-12-13T03:54:37.737510,67,283.08,success,200,0,0.273,1391.82
2025-12-13T03:54:34.868476,54,858.22,success,200,1,0.243,1422.27
2025-12-13T03:54:38.490527,71,337.78,success,200,0,0.337,1669.02
2025-12-13T03:54:34.938601,57,1050.5,success,200,1,0.998,1746.93
2025-12-13T03:54:37.744872,68,493.49,success,200,0,0.073,1720.87
2025-12-13T03:54:37.678115,66,517.62,success,200,1,0.079,1860.81
2025-12-13T03:54:38.425878,69,375.42,success,200,0,0.161,1854.15
2025-12-13T03:54:39.153650,73,379.43,success,200,0,0.627,1876.2
2025-12-13T03:54:39.159976,74,392.47,success,200,0,0.763,1937.99
2025-12-13T03:54:36.098740,60,1014.48,success,200,1,0.917,2008.26
2025-12-13T03:54:40.191758,76,381.0,success,200,0,0.407,1875.39
2025-12-13T03:54:40.303653,79,358.81,success,200,0,0.11,1766.11
2025-12-13T03:54:40.212917,77,377.14,success,200,0,0.851,1857.44
2025-12-13T03:54:38.442712,70,735.26,success,200,1,0.643,1904.58
2025-12-13T03:54:38.529249,72,729.99,success,200,1,0.637,1985.81
2025-12-13T03:54:40.180406,75,555.93,success,200,1,0.338,1788.25
2025-12-13T03:54:40.267070,78,557.12,success,200,1,0.665,1999.96
2025-12-13T03:54:41.171889,82,394.76,success,200,0,0.563,1907.2
2025-12-13T03:54:42.099792,84,418.75,success,200,0,0.706,1950.59
2025-12-13T03:54:42.099586,83,418.84,success,200,0,0.555,2023.34
2025-12-13T03:54:42.180262,87,402.59,success,200,0,0.692,1902.35
2025-12-13T03:54:42.119798,86,414.89,success,200,0,0.243,2010.21
2025-12-13T03:54:41.051915,80,628.42,success,200,1,0.792,2055.03
2025-12-13T03:54:42.962047,88,431.82,success,200,0,0.451,2109.08
2025-12-13T03:54:41.123294,81,799.67,success,200,1,0.414,2060.81
2025-12-13T03:54:42.101418,85,627.66,success,200,1,0.085,2197.37
2025-12-13T03:54:43.146253,90,418.78,success,200,0,0.58,1998.59
2025-12-13T03:54:43.053781,89,591.16,success,200,1,0.393,1903.13
2025-12-13T03:54:44.194991,91,365.04,success,200,0,0.692,1796.77
2025-12-13T03:54:44.195825,94,374.03,success,200,0,0.018,1842.68
2025-12-13T03:54:44.195122,92,391.95,success,200,0,0.152,1932.59
2025-12-13T03:54:44.195217,93,564.53,success,200,1,0.807,1920.82
2025-12-13T03:54:45.123318,96,379.72,success,200,0,0.139,1874.52
2025-12-13T03:54:45.241680,98,361.92,success,200,0,0.777,1786.55
2025-12-13T03:54:45.123956,97,396.59,success,200,0,0.091,1957.7
2025-12-13T03:54:46.155690,103,341.67,success,200,0,0.65,1619.34
2025-12-13T03:54:46.011067,100,371.05,success,200,0,0.449,1829.85
2025-12-13T03:54:44.196472,95,733.83,success,200,1,0.35,1825.52
2025-12-13T03:54:46.020962,101,368.71,success,200,0,0.113,1757.82
2025-12-13T03:54:45.242296,99,734.12,success,200,1,0.26,1831.57
2025-12-13T03:54:47.019078,104,378.48,success,200,0,0.788,1802.64
2025-12-13T03:54:47.052434,106,371.99,success,200,0,0.782,1771.68
2025-12-13T03:54:47.022985,105,378.63,success,200,0,0.965,1808.67
2025-12-13T03:54:46.067073,102,781.02,success,200,1,0.957,2143.78
2025-12-13T03:54:47.869179,110,423.34,success,200,0,0.389,2087.45
2025-12-13T03:54:47.869575,111,425.01,success,200,0,0.58,2098.04
2025-12-13T03:54:47.107776,107,582.85,success,200,1,0.359,2185.4
2025-12-13T03:54:47.867155,109,439.0,success,200,0,0.244,2168.56
2025-12-13T03:54:48.916767,115,418.32,success,200,0,0.298,2054.16
2025-12-13T03:54:48.914254,113,418.65,success,200,0,0.834,2029.35
2025-12-13T03:54:47.866681,108,629.73,success,200,1,0.327,2166.41
2025-12-13T03:54:48.913986,112,430.48,success,200,0,0.885,2124.48
2025-12-13T03:54:49.995344,118,415.29,success,200,0,0.707,2007.28
2025-12-13T03:54:49.973999,116,430.51,success,200,0,0.826,2126.06
2025-12-13T03:54:49.986500,117,430.53,success,200,0,0.22,2128.59
2025-12-13T03:54:50.063161,120,424.72,success,200,0,0.337,2097.29
2025-12-13T03:54:48.915220,114,663.94,success,200,1,0.794,2263.16
2025-12-13T03:54:51.015924,123,454.27,success,200,0,0.101,2247.45
2025-12-13T03:54:51.013476,121,454.85,success,200,0,0.526,2247.39
2025-12-13T03:54:51.013880,122,459.75,success,200,0,0.217,2273.44
2025-12-13T03:54:50.022976,119,661.63,success,200,1,0.147,2262.75
2025-12-13T03:54:52.139861,127,452.54,success,200,0,0.829,2238.83
2025-12-13T03:54:52.127804,126,458.5,success,200,0,0.921,2268.43
2025-12-13T03:54:52.188081,128,448.12,success,200,0,0.517,2216.73
2025-12-13T03:54:51.067414,124,678.08,success,200,1,0.138,2317.98
2025-12-13T03:54:52.074864,125,482.41,success,200,0,0.799,2251.36
2025-12-13T03:54:52.236429,129,456.3,success,200,0,0.075,2255.23
2025-12-13T03:54:53.288478,130,399.63,success,200,0,0.376,1970.33
2025-12-13T03:54:53.313328,132,404.89,success,200,0,0.819,2002.22
2025-12-13T03:54:53.288687,131,425.35,success,200,0,0.841,2102.7
2025-12-13T03:54:54.429233,136,395.45,success,200,0,0.269,1951.21
2025-12-13T03:54:54.404345,134,401.26,success,200,0,0.198,1889.88
2025-12-13T03:54:54.458706,137,396.54,success,200,0,0.16,1960.61
2025-12-13T03:54:53.331845,133,631.35,success,200,1,0.016,2000.51
2025-12-13T03:54:54.518832,139,394.01,success,200,0,0.853,1947.74
2025-12-13T03:54:55.338414,141,435.22,success,200,0,0.509,2121.9
2025-12-13T03:54:54.487729,138,605.14,success,200,1,0.178,2194.14
2025-12-13T03:54:54.421084,135,629.55,success,200,1,0.25,2151.13
2025-12-13T03:54:55.416339,142,431.93,success,200,0,0.562,2135.6
2025-12-13T03:54:56.411510,144,432.11,success,200,0,0.155,2133.33
2025-12-13T03:54:56.407487,143,435.29,success,200,0,0.544,2093.33
2025-12-13T03:54:56.441896,145,440.06,success,200,0,0.117,2175.75
2025-12-13T03:54:56.489590,147,439.05,success,200,0,0.724,2175.26
2025-12-13T03:54:55.288302,140,697.53,success,200,1,0.339,2073.3
2025-12-13T03:54:57.516169,148,402.08,success,200,0,0.404,1984.2
2025-12-13T03:54:56.489205,146,607.94,success,200,1,0.104,2044.22
2025-12-13T03:54:57.570222,150,392.29,success,200,0,0.755,1934.82
2025-12-13T03:54:57.517011,149,424.12,success,200,0,0.816,2093.57
2025-12-13T03:54:58.777167,156,310.07,success,200,0,0.798,1441.78
2025-12-13T03:54:58.643618,154,360.53,success,200,0,0.246,1742.59
2025-12-13T03:54:58.686654,155,352.07,success,200,0,0.753,1706.13
2025-12-13T03:54:58.574003,152,374.28,success,200,0,0.923,1816.19
2025-12-13T03:54:57.576890,151,741.48,success,200,1,0.32,1750.2
2025-12-13T03:54:58.585104,153,541.1,success,200,1,0.386,1643.23
2025-12-13T03:54:59.532852,159,354.17,success,200,0,0.782,1735.33
2025-12-13T03:54:59.527738,157,362.7,success,200,0,0.856,1788.61
2025-12-13T03:54:59.529612,158,530.61,success,200,1,0.374,1767.85
2025-12-13T03:55:00.447738,162,364.62,success,200,0,0.656,1794.67
2025-12-13T03:54:59.638777,160,529.15,success,200,1,0.525,1872.98
2025-12-13T03:55:01.291456,166,400.96,success,200,0,0.844,1943.37
2025-12-13T03:55:00.329441,161,598.79,success,200,1,0.423,2040.87
2025-12-13T03:55:00.448906,164,580.83,success,200,1,0.039,2069.28
2025-12-13T03:55:01.342203,168,403.06,success,200,0,0.515,1991.2
2025-12-13T03:55:01.304528,167,412.59,success,200,0,0.643,2040.23
2025-12-13T03:55:01.286131,165,427.92,success,200,0,0.906,2112.75
2025-12-13T03:55:02.184490,169,386.85,success,200,0,0.141,1897.74
2025-12-13T03:55:02.271771,170,374.75,success,200,0,0.204,1839.03
2025-12-13T03:55:02.285373,171,550.76,success,200,1,0.651,1612.44
2025-12-13T03:55:03.358783,175,362.12,success,200,0,0.695,1721.55
2025-12-13T03:55:03.324662,173,369.11,success,200,0,0.658,1813.89
2025-12-13T03:55:00.447951,163,944.5,success,200,1,0.346,1785.8
2025-12-13T03:55:03.427144,177,348.54,success,200,0,0.234,1653.83
2025-12-13T03:55:03.298250,172,541.02,success,200,1,0.459,1867.19
2025-12-13T03:55:04.146609,179,376.09,success,200,0,0.353,1856.99
2025-12-13T03:55:04.121015,178,418.08,success,200,0,0.903,1988.02
2025-12-13T03:55:05.171246,182,418.38,success,200,0,0.889,2021.5
2025-12-13T03:55:05.040660,180,444.35,success,200,0,0.159,2146.31
2025-12-13T03:55:05.171101,181,418.55,success,200,0,0.502,1999.21
2025-12-13T03:55:05.181452,184,416.0,success,200,0,0.435,1997.96
2025-12-13T03:55:05.171946,183,419.67,success,200,0,0.399,2048.03
2025-12-13T03:55:03.354401,174,795.81,success,200,1,0.198,2293.95
2025-12-13T03:55:03.368191,176,988.36,success,200,1,0.731,2225.29
2025-12-13T03:55:06.027594,186,456.63,success,200,0,0.218,2119.55
2025-12-13T03:55:06.212533,187,419.58,success,200,0,0.483,2001.77
2025-12-13T03:55:06.004593,185,718.56,success,200,1,0.856,2261.27
2025-12-13T03:55:07.264848,188,470.4,success,200,0,0.173,2324.82
2025-12-13T03:55:07.266202,190,472.69,success,200,0,0.541,2336.55
2025-12-13T03:55:07.265784,189,474.82,success,200,0,0.909,2337.8
2025-12-13T03:55:07.266744,191,482.1,success,200,0,0.1,2387.07
2025-12-13T03:55:07.271352,192,481.56,success,200,0,0.453,2386.34
2025-12-13T03:55:07.334492,193,480.51,success,200,0,0.281,2375.4
2025-12-13T03:55:08.314394,195,443.42,success,200,0,0.633,2185.07
2025-12-13T03:55:08.315524,196,455.92,success,200,0,0.578,2257.17
2025-12-13T03:55:08.313186,194,463.4,success,200,0,0.368,2278.86
2025-12-13T03:55:09.680671,202,382.94,success,200,0,0.558,1866.34
2025-12-13T03:55:09.641173,200,401.89,success,200,0,0.965,1966.44
2025-12-13T03:55:09.630723,199,414.32,success,200,0,0.726,2043.4
2025-12-13T03:55:09.679328,201,406.86,success,200,0,0.236,1998.07
2025-12-13T03:55:09.599880,197,426.9,success,200,0,0.687,2096.68
2025-12-13T03:55:10.532396,204,417.75,success,200,0,0.893,2023.86
2025-12-13T03:55:10.595508,205,418.03,success,200,0,0.785,2066.54
2025-12-13T03:55:09.618316,198,615.21,success,200,1,0.986,2156.63
2025-12-13T03:55:10.630573,206,420.23,success,200,0,0.361,2079.16
2025-12-13T03:55:11.596651,207,415.81,success,200,0,0.485,2055.47
2025-12-13T03:55:11.652715,208,405.11,success,200,0,0.233,1977.92
2025-12-13T03:55:09.737587,203,795.33,success,200,1,0.94,2116.41
2025-12-13T03:55:11.703421,209,409.29,success,200,0,0.182,2003.77
2025-12-13T03:55:11.735228,211,405.9,success,200,0,0.257,2006.72
2025-12-13T03:55:12.695013,214,410.51,success,200,0,0.443,2030.21
2025-12-13T03:55:12.737041,215,407.65,success,200,0,0.251,2013.45
2025-12-13T03:55:12.622491,212,447.19,success,200,0,0.235,2211.23
2025-12-13T03:55:12.686666,213,659.86,success,200,1,0.215,2272.83
2025-12-13T03:55:13.750406,219,449.21,success,200,0,0.452,2221.61
2025-12-13T03:55:13.678843,217,469.9,success,200,0,0.652,2327.17
2025-12-13T03:55:13.765135,220,456.83,success,200,0,0.843,2263.71
2025-12-13T03:55:13.715024,218,468.66,success,200,0,0.387,2315.71
2025-12-13T03:55:13.677250,216,479.48,success,200,0,0.168,2375.86
2025-12-13T03:55:11.716002,210,891.59,success,200,1,0.725,2441.28
2025-12-13T03:55:14.748884,221,422.27,success,200,0,0.149,2082.12
2025-12-13T03:55:14.859300,223,410.95,success,200,0,0.416,2031.09
2025-12-13T03:55:16.028685,226,390.96,success,200,0,0.91,1931.69
2025-12-13T03:55:16.058622,228,389.41,success,200,0,0.735,1924.36
2025-12-13T03:55:14.777446,222,646.07,success,200,1,0.41,1932.59
2025-12-13T03:55:16.175008,230,379.24,success,200,0,0.436,1872.8
2025-12-13T03:55:15.996836,225,417.51,success,200,0,0.904,2066.64
2025-12-13T03:55:15.987443,224,421.82,success,200,0,0.972,2087.95
2025-12-13T03:55:16.861422,231,401.39,success,200,0,0.767,1981.02
2025-12-13T03:55:16.049634,227,569.37,success,200,1,0.828,2033.98
2025-12-13T03:55:16.074949,229,574.78,success,200,1,0.2,2032.89
2025-12-13T03:55:16.915044,232,616.56,success,200,1,0.423,2012.98
2025-12-13T03:55:17.985236,233,410.78,success,200,0,0.683,1966.85
2025-12-13T03:55:18.071866,236,404.38,success,200,0,0.983,2001.82
2025-12-13T03:55:18.008659,235,417.59,success,200,0,0.516,2067.06
2025-12-13T03:55:18.006196,234,423.02,success,200,0,0.199,2092.12
2025-12-13T03:55:18.897363,240,411.59,success,200,0,0.245,2033.98
2025-12-13T03:55:18.085003,237,582.97,success,200,1,0.125,2128.83
2025-12-13T03:55:18.870635,239,426.84,success,200,0,0.17,2111.57
2025-12-13T03:55:18.949839,241,412.38,success,200,0,0.462,2038.07
2025-12-13T03:55:20.121627,246,365.7,success,200,0,0.508,1807.94
2025-12-13T03:55:19.999054,242,392.22,success,200,0,0.071,1865.31
2025-12-13T03:55:20.096911,245,379.19,success,200,0,0.435,1869.2
2025-12-13T03:55:18.097004,238,779.58,success,200,1,0.553,1955.57
2025-12-13T03:55:21.012397,250,394.98,success,200,0,0.889,1905.62
2025-12-13T03:55:21.000793,248,397.39,success,200,0,0.483,1960.54
2025-12-13T03:55:20.039868,243,603.67,success,200,1,0.208,2056.92
2025-12-13T03:55:20.094094,244,596.71,success,200,1,0.967,2064.3
2025-12-13T03:55:21.993602,253,440.76,success,200,0,0.735,2179.28
2025-12-13T03:55:21.996476,254,444.7,success,200,0,0.921,2202.42
2025-12-13T03:55:21.005475,249,647.59,success,200,1,0.728,2246.12
2025-12-13T03:55:21.960919,252,457.54,success,200,0,0.265,2264.88
2025-12-13T03:55:20.956393,247,660.85,success,200,1,0.483,2298.59
2025-12-13T03:55:22.988468,255,440.38,success,200,0,0.035,2110.26
2025-12-13T03:55:21.953191,251,653.0,success,200,1,0.695,2156.56
2025-12-13T03:55:23.078363,258,431.37,success,200,0,0.458,2114.73
2025-12-13T03:55:23.059389,257,441.51,success,200,0,0.599,2186.38
2025-12-13T03:55:22.989025,256,456.48,success,200,0,0.997,2255.7
2025-12-13T03:55:24.249219,262,393.98,success,200,0,0.183,1943.05
2025-12-13T03:55:24.199442,259,423.1,success,200,0,0.937,2069.57
2025-12-13T03:55:24.244441,261,421.43,success,200,0,0.712,2082.48
2025-12-13T03:55:25.267609,267,453.04,success,200,0,0.658,2239.96
2025-12-13T03:55:24.221032,260,662.64,success,200,1,0.278,2318.07
2025-12-13T03:55:25.218566,265,471.95,success,200,0,0.47,2336.7
2025-12-13T03:55:25.235519,266,494.35,success,200,0,0.683,2363.46
2025-12-13T03:55:24.261378,263,689.09,success,200,1,0.162,2392.92
2025-12-13T03:55:25.191005,264,503.44,success,200,1,0.589,2411.31
2025-12-13T03:55:25.271992,268,487.17,success,200,0,0.016,2330.32
2025-12-13T03:55:26.352426,271,418.21,success,200,0,0.927,2064.58
2025-12-13T03:55:26.220648,269,453.64,success,200,0,0.764,2235.83
2025-12-13T03:55:27.709626,277,388.83,success,200,0,0.017,1918.83
2025-12-13T03:55:27.534492,273,434.05,success,200,0,0.101,2080.05
2025-12-13T03:55:27.710035,278,419.19,success,200,0,0.605,2033.72
2025-12-13T03:55:26.315825,270,697.98,success,200,1,0.918,2112.68
2025-12-13T03:55:27.709018,276,419.28,success,200,0,0.117,1983.51
2025-12-13T03:55:27.708590,275,419.53,success,200,0,0.785,2002.56
2025-12-13T03:55:27.533322,272,454.63,success,200,0,0.352,2224.29
2025-12-13T03:55:28.444519,279,433.62,success,200,0,0.594,2141.24
2025-12-13T03:55:27.578707,274,617.96,success,200,1,0.082,2179.25
2025-12-13T03:55:29.655141,281,449.27,success,200,0,0.917,2211.15
2025-12-13T03:55:29.705551,282,439.41,success,200,0,0.709,2071.53
2025-12-13T03:55:29.808527,287,423.91,success,200,0,0.291,2096.31
2025-12-13T03:55:29.807739,285,438.66,success,200,0,0.036,2171.54
2025-12-13T03:55:29.807126,284,439.99,success,200,0,0.747,2172.91
2025-12-13T03:55:29.806924,283,439.95,success,200,0,0.986,2172.63
2025-12-13T03:55:28.489668,280,704.77,success,200,1,0.613,2307.03
2025-12-13T03:55:30.669593,289,456.32,success,200,0,0.179,2191.19
2025-12-13T03:55:29.808111,286,628.41,success,200,1,0.44,2189.0
2025-12-13T03:55:30.613958,288,471.44,success,200,0,0.59,2331.53
2025-12-13T03:55:32.002211,293,399.43,success,200,0,0.197,1972.12
2025-12-13T03:55:31.903642,290,427.16,success,200,0,0.949,2029.13
2025-12-13T03:55:31.929257,292,425.56,success,200,0,0.284,2102.31
2025-12-13T03:55:32.008217,295,411.84,success,200,0,0.998,2033.61
2025-12-13T03:55:31.903859,291,434.38,success,200,0,0.883,2148.54
2025-12-13T03:55:32.007626,294,420.69,success,200,0,0.838,2082.55
2025-12-13T03:55:32.952702,298,369.82,success,200,0,0.035,1824.06
2025-12-13T03:55:32.013867,296,566.12,success,200,1,0.414,1984.05
2025-12-13T03:55:34.003035,300,418.58,success,200,0,0.456,1982.78
2025-12-13T03:55:34.057764,302,407.7,success,200,0,0.268,1950.11
2025-12-13T03:55:34.111466,305,397.04,success,200,0,0.488,1955.15
2025-12-13T03:55:32.972100,299,625.02,success,200,1,0.107,1993.37
2025-12-13T03:55:34.040892,301,411.12,success,200,0,0.67,1966.26
2025-12-13T03:55:32.952369,297,628.91,success,200,1,0.921,1974.07
2025-12-13T03:55:34.845774,307,400.08,success,200,0,0.242,1975.13
2025-12-13T03:55:34.067883,303,565.62,success,200,1,0.689,2050.75
2025-12-13T03:55:34.803224,306,422.96,success,200,0,0.953,2090.96
2025-12-13T03:55:34.076385,304,793.37,success,200,1,0.534,1934.55
2025-12-13T03:55:36.098508,310,389.13,success,200,0,0.609,1875.77
2025-12-13T03:55:36.099032,311,389.25,success,200,0,0.293,1842.0
2025-12-13T03:55:36.097819,308,389.41,success,200,0,0.665,1869.64
2025-12-13T03:55:36.097944,309,393.83,success,200,0,0.107,1942.9
2025-12-13T03:55:36.847697,314,414.03,success,200,0,0.315,2043.58
2025-12-13T03:55:36.918685,316,410.07,success,200,0,0.828,2030.09
2025-12-13T03:55:36.101161,313,573.47,success,200,1,0.721,2120.86
2025-12-13T03:55:36.099227,312,584.36,success,200,1,0.454,2123.84
2025-12-13T03:55:38.048332,320,384.13,success,200,0,0.649,1896.71
2025-12-13T03:55:38.046688,318,405.21,success,200,0,0.349,2001.1
2025-12-13T03:55:36.897324,315,636.11,success,200,1,0.917,2109.56
2025-12-13T03:55:38.047351,319,409.43,success,200,0,0.214,2021.24
2025-12-13T03:55:38.046389,317,606.26,success,200,1,0.241,2107.2
2025-12-13T03:55:38.969790,324,423.45,success,200,0,0.267,2092.99
2025-12-13T03:55:38.919283,322,435.82,success,200,0,0.702,2158.65
2025-12-13T03:55:39.021914,325,421.32,success,200,0,0.742,2071.59
2025-12-13T03:55:38.969608,323,439.04,success,200,0,0.444,2140.39
2025-12-13T03:55:40.073308,327,417.09,success,200,0,0.234,2066.38
2025-12-13T03:55:38.067925,321,824.09,success,200,1,0.702,2093.42
2025-12-13T03:55:40.095025,329,420.33,success,200,0,0.171,2081.8
2025-12-13T03:55:40.078285,328,433.78,success,200,0,0.589,2150.67
2025-12-13T03:55:39.969756,326,645.82,success,200,1,0.901,2112.18
2025-12-13T03:55:41.087882,331,430.1,success,200,0,0.33,2129.63
2025-12-13T03:55:41.129854,333,428.88,success,200,0,0.374,2107.3
2025-12-13T03:55:41.079548,330,439.0,success,200,0,0.394,2171.03
2025-12-13T03:55:41.099128,332,436.6,success,200,0,0.238,2157.52
2025-12-13T03:55:41.166150,334,584.24,success,200,1,0.434,1896.92
2025-12-13T03:55:42.196882,337,378.99,success,200,0,0.299,1875.03
2025-12-13T03:55:42.159536,335,400.52,success,200,0,0.449,1912.81
2025-12-13T03:55:43.274795,341,399.27,success,200,0,0.96,1973.32
2025-12-13T03:55:42.188579,336,620.17,success,200,1,0.543,2087.15
2025-12-13T03:55:42.247441,338,613.46,success,200,1,0.431,2074.11
2025-12-13T03:55:43.199210,339,428.32,success,200,0,0.134,2054.84
2025-12-13T03:55:43.274903,342,417.55,success,200,0,0.052,2066.29
2025-12-13T03:55:44.089327,344,473.74,success,200,0,0.05,2343.23
2025-12-13T03:55:43.282359,343,639.41,success,200,1,0.034,2393.26
2025-12-13T03:55:43.238749,340,668.37,success,200,1,0.211,2372.61
2025-12-13T03:55:44.092835,345,497.73,success,200,0,0.245,2385.95
2025-12-13T03:55:44.163228,346,483.8,success,200,0,0.998,2353.19
2025-12-13T03:55:45.363109,351,453.72,success,200,0,0.156,2210.27
2025-12-13T03:55:45.272566,347,471.62,success,200,0,0.069,2222.43
2025-12-13T03:55:45.290609,348,468.12,success,200,0,0.609,2274.01
2025-12-13T03:55:45.315959,349,475.09,success,200,0,0.26,2345.32
2025-12-13T03:55:45.341312,350,470.44,success,200,0,0.236,2332.63
2025-12-13T03:55:46.584079,356,418.71,success,200,0,0.872,2009.29
2025-12-13T03:55:46.480202,353,439.67,success,200,0,0.637,2051.51
2025-12-13T03:55:46.459550,352,443.74,success,200,0,0.121,2144.0
2025-12-13T03:55:46.583149,355,420.32,success,200,0,0.065,2079.7
2025-12-13T03:55:47.637992,359,366.74,success,200,0,0.111,1806.54
2025-12-13T03:55:47.691874,360,360.02,success,200,0,0.56,1781.11
2025-12-13T03:55:46.582971,354,589.1,success,200,1,0.867,1941.11
2025-12-13T03:55:47.694252,361,367.09,success,200,0,0.983,1816.28
2025-12-13T03:55:47.633641,358,386.46,success,200,0,0.333,1900.99
2025-12-13T03:55:47.632880,357,546.42,success,200,1,0.352,1655.89
2025-12-13T03:55:49.566852,370,415.37,success,200,0,0.25,2052.05
2025-12-13T03:55:48.680248,363,593.56,success,200,1,0.452,2117.05
2025-12-13T03:55:48.681322,364,595.91,success,200,1,0.177,2188.33
2025-12-13T03:55:49.529818,368,429.34,success,200,0,0.082,2122.74
2025-12-13T03:55:49.530839,369,431.27,success,200,0,0.23,2135.67
2025-12-13T03:55:49.492826,367,441.45,success,200,0,0.321,2186.2
2025-12-13T03:55:49.475802,366,469.55,success,200,0,0.885,2242.04
2025-12-13T03:55:48.679493,362,629.0,success,200,1,0.579,2222.04
2025-12-13T03:55:50.365907,371,396.0,success,200,0,0.695,1918.96
2025-12-13T03:55:51.649133,373,282.26,success,200,0,0.369,1382.57
2025-12-13T03:55:51.661884,374,284.31,success,200,0,0.17,1397.49
2025-12-13T03:55:51.688367,376,282.21,success,200,0,0.436,1387.94
2025-12-13T03:55:48.688074,365,885.92,success,200,1,0.463,1455.82
2025-12-13T03:55:51.644649,372,295.82,success,200,0,0.113,1368.16
2025-12-13T03:55:51.677633,375,410.34,success,200,0,0.923,1417.25
