timestamp,request_id,latency_ms,status,status_code,sla_violation,fraud_score,response_latency_ms
2025-12-13T02:56:36.080534,84,356.21,success,200,0,0.752,1757.97
2025-12-13T02:56:36.814813,91,412.51,success,200,0,0.503,2041.04
2025-12-13T02:56:36.134123,86,560.07,success,200,1,0.903,2180.31
2025-12-13T02:56:36.081137,85,574.48,success,200,1,0.22,2224.29
2025-12-13T02:56:36.753007,90,441.74,success,200,0,0.08,2189.18
2025-12-13T02:56:36.736562,89,447.1,success,200,0,0.898,2214.48
2025-12-13T02:56:36.734897,88,615.42,success,200,1,0.675,2038.27
2025-12-13T02:56:37.794269,94,405.14,success,200,0,0.521,2002.62
2025-12-13T02:56:37.773099,92,418.39,success,200,0,0.124,2002.34
2025-12-13T02:56:37.777233,93,424.2,success,200,0,0.308,2102.16
2025-12-13T02:56:38.935408,97,305.67,error,500,1,,
2025-12-13T02:56:38.953944,98,315.75,success,200,0,0.08,1557.74
2025-12-13T02:56:38.972283,100,324.7,success,200,0,0.884,1606.22
2025-12-13T02:56:37.862508,95,557.45,success,200,1,0.438,1675.18
2025-12-13T02:56:39.865949,103,291.62,success,200,0,0.308,1435.73
2025-12-13T02:56:38.879307,96,510.17,success,200,1,0.017,1530.18
2025-12-13T02:56:39.813196,101,329.24,success,200,0,0.322,1621.81
2025-12-13T02:56:40.534857,106,361.66,success,200,0,0.203,1784.21
2025-12-13T02:56:40.597260,107,353.11,success,200,0,0.513,1741.85
2025-12-13T02:56:38.962040,99,680.03,success,200,1,0.41,1711.68
2025-12-13T02:56:39.820813,102,508.5,success,200,1,0.683,1766.92
2025-12-13T02:56:39.899141,104,656.8,success,200,1,0.06,1722.82
2025-12-13T02:56:41.431365,110,351.98,success,200,0,0.539,1740.11
2025-12-13T02:56:41.460744,111,359.29,success,200,0,0.459,1773.41
2025-12-13T02:56:41.325601,109,394.35,success,200,0,0.262,1947.87
2025-12-13T02:56:42.366079,115,315.51,success,200,0,0.462,1555.43
2025-12-13T02:56:42.344656,112,321.07,success,200,0,0.255,1584.18
2025-12-13T02:56:40.465038,105,709.1,success,200,1,0.095,1646.0
2025-12-13T02:56:42.365401,114,461.9,success,200,0,0.428,1416.31
2025-12-13T02:56:43.185279,116,304.43,success,200,0,0.721,1500.93
2025-12-13T02:56:40.651230,108,832.52,success,200,1,0.781,1629.0
2025-12-13T02:56:44.012521,122,355.48,success,200,0,0.678,1721.27
2025-12-13T02:56:43.944804,120,369.08,success,200,0,0.074,1810.34
2025-12-13T02:56:42.364265,113,694.62,success,200,1,0.259,1886.56
2025-12-13T02:56:43.258681,118,518.07,success,200,1,0.917,1837.97
2025-12-13T02:56:44.708254,124,427.37,success,200,0,0.585,2114.25
2025-12-13T02:56:44.678544,123,433.5,success,200,0,0.589,2148.25
2025-12-13T02:56:43.191969,117,734.35,success,200,1,0.271,2188.49
2025-12-13T02:56:43.298491,119,721.64,success,200,1,0.579,2091.32
2025-12-13T02:56:44.814832,125,429.45,success,200,0,0.547,2125.65
2025-12-13T02:56:45.790484,126,407.11,success,200,0,0.35,1984.29
2025-12-13T02:56:45.837556,128,399.95,success,200,0,0.282,1980.58
2025-12-13T02:56:45.790574,127,418.76,success,200,0,0.697,2072.7
2025-12-13T02:56:43.950702,121,789.08,success,200,1,0.711,2044.63
2025-12-13T02:56:45.849215,129,591.73,success,200,1,0.886,1945.3
2025-12-13T02:56:46.963699,134,368.65,success,200,0,0.049,1798.13
2025-12-13T02:56:46.864533,132,388.82,success,200,0,0.171,1922.01
2025-12-13T02:56:46.847810,130,392.93,success,200,0,0.779,1941.97
2025-12-13T02:56:47.885347,137,381.17,success,200,0,0.764,1883.2
2025-12-13T02:56:46.848674,131,591.46,success,200,1,0.482,1920.02
2025-12-13T02:56:47.827325,135,396.08,success,200,0,0.788,1959.46
2025-12-13T02:56:47.896880,138,390.25,success,200,0,0.813,1931.15
2025-12-13T02:56:48.809637,139,393.27,success,200,0,0.081,1941.97
2025-12-13T02:56:48.809875,140,393.38,success,200,0,0.87,1944.17
2025-12-13T02:56:48.814546,142,395.86,success,200,0,0.675,1960.06
2025-12-13T02:56:46.907972,133,780.83,success,200,1,0.28,2018.58
2025-12-13T02:56:49.849196,146,431.93,success,200,0,0.768,2139.3
2025-12-13T02:56:49.809130,145,445.39,success,200,0,0.341,2207.38
2025-12-13T02:56:47.837987,136,839.95,success,200,1,0.609,2232.12
2025-12-13T02:56:49.792637,143,451.38,success,200,0,0.334,2237.03
2025-12-13T02:56:49.808082,144,450.03,success,200,0,0.86,2230.24
2025-12-13T02:56:50.794839,149,425.64,success,200,0,0.513,2103.96
2025-12-13T02:56:50.778405,148,438.5,success,200,0,0.492,2170.96
2025-12-13T02:56:48.810806,141,840.42,success,200,1,0.295,2198.81
2025-12-13T02:56:50.813025,150,447.82,success,200,0,0.053,2218.03
2025-12-13T02:56:50.777770,147,456.2,success,200,0,0.17,2259.73
2025-12-13T02:56:52.036392,152,354.65,success,200,0,0.397,1747.28
2025-12-13T02:56:52.009496,151,361.05,success,200,0,0.631,1761.95
2025-12-13T02:56:52.926518,156,448.41,success,200,0,0.42,2095.96
2025-12-13T02:56:53.052861,159,423.54,success,200,0,0.57,2097.82
2025-12-13T02:56:52.038195,153,629.91,success,200,1,0.025,2216.07
2025-12-13T02:56:53.013860,158,435.73,success,200,0,0.48,2155.08
2025-12-13T02:56:52.049703,154,629.79,success,200,1,0.906,2184.78
2025-12-13T02:56:53.059371,160,428.45,success,200,0,0.127,2123.45
2025-12-13T02:56:52.971835,157,461.28,success,200,0,0.158,2284.42
2025-12-13T02:56:53.810677,161,432.12,success,200,0,0.044,2138.27
2025-12-13T02:56:53.815353,162,447.17,success,200,0,0.662,2213.76
2025-12-13T02:56:52.058361,155,799.23,success,200,1,0.558,2239.84
2025-12-13T02:56:55.188795,165,342.86,success,200,0,0.956,1691.14
2025-12-13T02:56:55.171266,163,357.94,success,200,0,0.591,1760.62
2025-12-13T02:56:55.172238,164,366.21,success,200,0,0.893,1811.15
2025-12-13T02:56:55.199386,167,364.84,success,200,0,0.123,1799.88
2025-12-13T02:56:55.972886,170,387.01,success,200,0,0.949,1911.69
2025-12-13T02:56:56.052773,171,371.88,success,200,0,0.117,1836.86
2025-12-13T02:56:55.193317,166,556.33,success,200,1,0.734,1925.17
2025-12-13T02:56:55.279276,169,544.01,success,200,1,0.65,1943.12
2025-12-13T02:56:56.962144,174,378.29,success,200,0,0.812,1846.52
2025-12-13T02:56:57.024695,176,367.09,success,200,0,0.362,1813.7
2025-12-13T02:56:55.202856,168,740.93,success,200,1,0.897,1944.8
2025-12-13T02:56:57.004371,175,389.04,success,200,0,0.979,1922.11
2025-12-13T02:56:58.000319,180,374.13,success,200,0,0.501,1845.64
2025-12-13T02:56:57.912775,178,400.64,success,200,0,0.132,1983.5
2025-12-13T02:56:57.975987,179,395.99,success,200,0,0.805,1957.82
2025-12-13T02:56:56.055118,172,782.96,success,200,1,0.414,1993.43
2025-12-13T02:56:58.855012,181,429.33,success,200,0,0.242,2122.67
2025-12-13T02:56:58.951101,184,415.36,success,200,0,0.194,2054.04
2025-12-13T02:56:58.909006,183,436.67,success,200,0,0.899,2158.88
2025-12-13T02:56:56.904618,173,837.7,success,200,1,0.21,2184.64
2025-12-13T02:56:58.860836,182,446.51,success,200,0,0.951,2213.33
2025-12-13T02:56:59.872586,185,430.15,success,200,0,0.06,2124.29
2025-12-13T02:56:59.957071,187,432.59,success,200,0,0.527,2140.84
2025-12-13T02:56:57.909371,177,844.87,success,200,1,0.117,2159.52
2025-12-13T02:56:59.916976,186,444.42,success,200,0,0.423,2200.44
2025-12-13T02:57:01.094766,192,394.18,success,200,0,0.271,1948.55
2025-12-13T02:57:01.095146,193,397.62,success,200,0,0.338,1963.96
2025-12-13T02:56:59.970723,188,622.83,success,200,1,0.728,1989.72
2025-12-13T02:57:01.003199,189,417.07,success,200,0,0.938,1992.06
2025-12-13T02:57:01.093868,191,413.0,success,200,0,0.663,2043.22
2025-12-13T02:57:02.139829,197,327.95,success,200,0,0.368,1602.95
2025-12-13T02:57:02.134437,196,329.71,success,200,0,0.316,1626.68
2025-12-13T02:57:02.024865,194,354.43,success,200,0,0.203,1665.17
2025-12-13T02:57:01.029018,190,688.44,success,200,1,0.064,1384.29
2025-12-13T02:57:03.084187,199,278.08,success,200,0,0.958,1366.08
2025-12-13T02:57:02.121181,195,486.91,success,200,0,0.332,1466.89
2025-12-13T02:57:03.783590,204,292.79,success,200,0,0.868,1436.67
2025-12-13T02:57:03.797883,205,294.49,success,200,0,0.401,1450.18
2025-12-13T02:57:04.472752,206,326.52,success,200,0,0.453,1608.78
2025-12-13T02:57:03.067238,198,615.9,success,200,1,0.31,1674.94
2025-12-13T02:57:04.557189,208,326.7,success,200,0,0.116,1598.39
2025-12-13T02:57:03.086053,200,620.83,success,200,1,0.571,1631.95
2025-12-13T02:57:04.475284,207,345.0,success,200,0,0.136,1706.11
2025-12-13T02:57:05.249025,209,334.16,success,200,0,0.596,1648.74
2025-12-13T02:57:05.271419,210,332.2,success,200,0,0.996,1640.98
2025-12-13T02:57:03.160082,202,919.66,success,200,1,0.338,1566.31
2025-12-13T02:57:06.201191,215,312.7,success,200,0,0.446,1542.15
2025-12-13T02:57:06.147458,212,324.86,success,200,0,0.002,1601.54
2025-12-13T02:57:03.089350,201,947.82,success,200,1,0.906,1680.79
2025-12-13T02:57:06.192195,214,329.38,success,200,0,0.794,1621.08
2025-12-13T02:57:06.921353,216,299.99,success,200,0,0.16,1476.35
2025-12-13T02:57:07.772423,220,321.92,success,200,0,0.316,1589.05
2025-12-13T02:57:03.781148,203,1132.05,success,200,1,0.694,1682.0
2025-12-13T02:57:07.760005,218,338.18,success,200,0,0.15,1656.41
2025-12-13T02:57:06.106962,211,674.52,success,200,1,0.583,1648.77
2025-12-13T02:57:07.839808,222,329.03,success,200,0,0.268,1625.65
2025-12-13T02:57:07.765569,219,349.25,success,200,0,0.665,1717.67
2025-12-13T02:57:08.422861,223,329.58,success,200,0,0.387,1625.07
2025-12-13T02:57:06.933244,217,828.06,success,200,1,0.378,1592.21
2025-12-13T02:57:06.191327,213,977.0,success,200,1,0.707,1626.15
2025-12-13T02:57:09.451702,226,336.19,success,200,0,0.331,1659.73
2025-12-13T02:57:09.442561,225,339.06,success,200,0,0.224,1666.47
2025-12-13T02:57:09.485620,228,336.06,success,200,0,0.774,1660.9
2025-12-13T02:57:09.385086,224,360.22,success,200,0,0.094,1773.89
2025-12-13T02:57:10.072357,230,340.53,success,200,0,0.505,1678.67
2025-12-13T02:57:11.077407,232,333.94,success,200,0,0.146,1642.22
2025-12-13T02:57:07.829473,221,984.76,success,200,1,0.989,1683.34
2025-12-13T02:57:11.186715,236,335.26,success,200,0,0.004,1648.87
2025-12-13T02:57:09.480501,227,676.91,success,200,1,0.067,1791.46
2025-12-13T02:57:11.166938,235,339.69,success,200,0,0.103,1666.11
2025-12-13T02:57:11.138627,234,345.71,success,200,0,0.696,1704.06
2025-12-13T02:57:11.776139,237,335.91,success,200,0,0.428,1639.59
2025-12-13T02:57:12.754551,239,333.71,success,200,0,0.601,1558.08
2025-12-13T02:57:09.512750,229,986.32,success,200,1,0.767,1688.81
2025-12-13T02:57:11.075227,231,680.02,success,200,1,0.202,1607.97
2025-12-13T02:57:12.863958,240,324.38,success,200,0,0.729,1600.7
2025-12-13T02:57:12.749115,238,358.49,success,200,0,0.926,1769.81
2025-12-13T02:57:12.865818,241,335.9,success,200,0,0.547,1655.8
2025-12-13T02:57:13.457130,244,364.42,success,200,0,0.044,1798.71
2025-12-13T02:57:11.133709,233,1095.71,success,200,1,0.691,2128.87
2025-12-13T02:57:12.866358,242,749.36,success,200,1,0.98,2179.53
2025-12-13T02:57:14.445616,246,435.39,success,200,0,0.684,2155.18
2025-12-13T02:57:14.542432,249,415.95,success,200,0,0.847,2060.6
2025-12-13T02:57:14.476657,247,435.4,success,200,0,0.897,2154.19
2025-12-13T02:57:12.869113,243,760.55,success,200,1,0.417,2193.38
2025-12-13T02:57:14.546404,250,433.78,success,200,0,0.369,2149.36
2025-12-13T02:57:14.486760,248,446.27,success,200,0,0.736,2210.3
2025-12-13T02:57:15.280545,251,432.44,success,200,0,0.658,2136.12
2025-12-13T02:57:16.623020,254,407.17,success,200,0,0.093,2014.52
2025-12-13T02:57:16.715927,258,389.16,success,200,0,0.341,1925.12
2025-12-13T02:57:16.615069,253,409.51,success,200,0,0.974,2027.87
2025-12-13T02:57:16.623491,255,420.13,success,200,0,0.235,2065.42
2025-12-13T02:57:16.673117,257,412.56,success,200,0,0.367,2040.33
2025-12-13T02:57:14.424561,245,864.58,success,200,1,0.033,2171.76
2025-12-13T02:57:16.614048,252,427.86,success,200,0,0.794,2082.54
2025-12-13T02:57:16.718977,259,413.92,success,200,0,0.107,2041.83
2025-12-13T02:57:18.725321,264,381.26,success,200,0,0.366,1813.78
2025-12-13T02:57:18.662691,262,393.61,success,200,0,0.791,1920.85
2025-12-13T02:57:18.753919,267,375.85,success,200,0,0.696,1837.58
2025-12-13T02:57:16.655085,256,795.46,success,200,1,0.094,1873.76
2025-12-13T02:57:18.660073,261,399.69,success,200,0,0.773,1903.49
2025-12-13T02:57:17.443907,260,652.93,success,200,1,0.237,2035.24
2025-12-13T02:57:18.736576,265,394.9,success,200,0,0.924,1951.92
2025-12-13T02:57:18.664034,263,409.7,success,200,0,0.647,2029.05
2025-12-13T02:57:20.634357,270,434.23,success,200,0,0.02,2136.96
2025-12-13T02:57:18.789521,268,804.74,success,200,1,0.258,2154.23
2025-12-13T02:57:20.635414,271,436.3,success,200,0,0.937,2159.51
2025-12-13T02:57:20.713541,276,427.78,success,200,0,0.394,2118.6
2025-12-13T02:57:20.635950,272,445.17,success,200,0,0.62,2202.77
2025-12-13T02:57:20.659462,273,443.05,success,200,0,0.668,2192.06
2025-12-13T02:57:20.709579,274,435.16,success,200,0,0.238,2154.49
2025-12-13T02:57:18.748100,266,827.53,success,200,1,0.586,2264.29
2025-12-13T02:57:20.711770,275,438.1,success,200,0,0.072,2169.77
2025-12-13T02:57:22.886188,283,410.55,success,200,0,0.756,2009.44
2025-12-13T02:57:22.862452,281,415.47,success,200,0,0.654,2046.32
2025-12-13T02:57:22.853385,280,421.03,success,200,0,0.545,2078.19
2025-12-13T02:57:20.634125,269,868.66,success,200,1,0.674,2147.05
2025-12-13T02:57:22.875417,282,422.53,success,200,0,0.909,2094.24
2025-12-13T02:57:22.813877,278,436.11,success,200,0,0.257,2150.97
2025-12-13T02:57:22.806847,277,440.59,success,200,0,0.111,2182.3
2025-12-13T02:57:22.817605,279,445.57,success,200,0,0.909,2206.33
2025-12-13T02:57:22.903176,285,429.94,success,200,0,0.851,2127.47
2025-12-13T02:57:22.886740,284,553.52,success,200,1,0.088,696.91
2025-12-13T02:57:24.959582,288,361.49,success,200,0,0.849,1785.78
2025-12-13T02:57:24.995080,291,355.67,success,200,0,0.063,1754.32
2025-12-13T02:57:25.010881,292,355.23,success,200,0,0.802,1754.85
2025-12-13T02:57:25.046513,293,352.39,success,200,0,0.218,1739.31
2025-12-13T02:57:24.989334,290,370.43,success,200,0,0.179,1831.36
2025-12-13T02:57:24.941691,287,383.89,success,200,0,0.643,1815.31
2025-12-13T02:57:25.655373,295,382.7,success,200,0,0.309,1891.18
2025-12-13T02:57:24.940801,286,534.44,success,200,1,0.99,1958.7
2025-12-13T02:57:26.842125,300,327.9,success,200,0,0.537,1619.14
2025-12-13T02:57:25.053642,294,686.48,success,200,1,0.122,1719.63
2025-12-13T02:57:26.808957,299,336.61,success,200,0,0.896,1651.1
2025-12-13T02:57:26.768387,296,350.53,success,200,0,0.253,1729.99
2025-12-13T02:57:24.978307,289,709.8,success,200,1,0.359,1664.98
2025-12-13T02:57:27.569915,302,320.37,success,200,0,0.091,1579.91
2025-12-13T02:57:26.774031,297,483.12,success,200,0,0.641,1572.85
2025-12-13T02:57:28.482302,304,307.8,success,200,0,0.662,1461.89
2025-12-13T02:57:28.527504,308,298.93,success,200,0,0.737,1434.21
2025-12-13T02:57:26.787732,298,648.49,success,200,1,0.53,1501.73
2025-12-13T02:57:28.492181,306,318.34,success,200,0,0.317,1574.67
2025-12-13T02:57:26.861481,301,783.47,success,200,1,0.663,1589.4
2025-12-13T02:57:29.190242,310,327.11,success,200,0,0.538,1612.95
2025-12-13T02:57:29.172772,309,338.08,success,200,0,0.835,1666.52
2025-12-13T02:57:30.084934,314,321.93,success,200,0,0.622,1552.82
2025-12-13T02:57:30.030966,313,332.65,success,200,0,0.301,1619.78
2025-12-13T02:57:27.614069,303,818.55,success,200,1,0.746,1674.89
2025-12-13T02:57:30.023815,312,346.49,success,200,0,0.641,1712.45
2025-12-13T02:57:30.827309,316,350.48,success,200,0,0.592,1728.54
2025-12-13T02:57:30.864684,317,345.9,success,200,0,0.213,1706.47
2025-12-13T02:57:28.486220,305,823.85,success,200,1,0.835,1826.48
2025-12-13T02:57:31.695394,318,406.48,success,200,0,0.377,1969.79
2025-12-13T02:57:31.696327,319,409.99,success,200,0,0.11,2027.03
2025-12-13T02:57:28.521259,307,1045.32,success,200,1,0.051,2038.45
2025-12-13T02:57:31.756989,321,399.48,success,200,0,0.893,1978.55
2025-12-13T02:57:31.707266,320,411.85,success,200,0,0.183,2040.93
2025-12-13T02:57:32.606291,324,412.22,success,200,0,0.493,2005.18
2025-12-13T02:57:30.023079,311,930.21,success,200,1,0.465,2067.37
2025-12-13T02:57:32.595053,323,417.37,success,200,0,0.306,2055.32
2025-12-13T02:57:32.580942,322,422.6,success,200,0,0.908,2091.75
2025-12-13T02:57:33.728698,325,365.09,success,200,0,0.031,1803.08
2025-12-13T02:57:30.780405,315,965.98,success,200,1,0.042,1861.28
2025-12-13T02:57:33.748491,326,372.18,success,200,0,0.518,1834.16
2025-12-13T02:57:33.748721,327,382.02,success,200,0,0.511,1886.78
2025-12-13T02:57:34.694541,333,364.37,success,200,0,0.65,1798.47
2025-12-13T02:57:34.669081,330,385.77,success,200,0,0.122,1901.76
2025-12-13T02:57:34.682411,332,383.32,success,200,0,0.198,1893.01
2025-12-13T02:57:34.674799,331,392.71,success,200,0,0.311,1943.08
2025-12-13T02:57:33.767334,329,767.56,success,200,1,0.996,1944.7
2025-12-13T02:57:35.611293,335,408.42,success,200,0,0.859,2019.84
2025-12-13T02:57:33.755075,328,780.06,success,200,1,0.331,2046.91
2025-12-13T02:57:35.555443,334,424.64,success,200,0,0.751,2067.17
2025-12-13T02:57:36.599772,339,388.0,success,200,0,0.405,1914.24
2025-12-13T02:57:35.611661,336,585.81,success,200,1,0.596,2023.68
2025-12-13T02:57:36.599991,340,398.7,success,200,0,0.561,1969.42
2025-12-13T02:57:36.517591,338,421.18,success,200,0,0.645,2084.28
2025-12-13T02:57:36.638666,341,397.08,success,200,0,0.215,1968.33
2025-12-13T02:57:37.654328,343,331.52,success,200,0,0.049,1636.61
2025-12-13T02:57:35.659949,337,730.21,success,200,1,0.42,1630.33
2025-12-13T02:57:38.594767,348,352.63,success,200,0,0.937,1739.17
2025-12-13T02:57:37.655923,344,554.5,success,200,1,0.432,1886.33
2025-12-13T02:57:37.606590,342,565.33,success,200,1,0.824,1839.4
2025-12-13T02:57:37.679519,345,556.53,success,200,1,0.252,1923.59
2025-12-13T02:57:38.541698,346,385.89,success,200,0,0.674,1904.6
2025-12-13T02:57:39.313103,352,410.25,success,200,0,0.673,2027.02
2025-12-13T02:57:38.542129,347,571.42,success,200,1,0.399,2087.13
2025-12-13T02:57:38.624684,349,558.51,success,200,1,0.295,2104.5
2025-12-13T02:57:39.312872,351,422.21,success,200,0,0.21,2088.76
2025-12-13T02:57:40.359544,353,389.58,success,200,0,0.246,1918.46
2025-12-13T02:57:40.463340,356,377.57,success,200,0,0.631,1867.37
2025-12-13T02:57:38.625186,350,750.08,success,200,1,0.612,1912.98
2025-12-13T02:57:40.430027,354,398.48,success,200,0,0.09,1970.08
2025-12-13T02:57:40.434429,355,562.5,success,200,1,0.732,1827.33
2025-12-13T02:57:41.424570,361,367.27,success,200,0,0.93,1817.15
2025-12-13T02:57:41.418057,360,372.81,success,200,0,0.03,1842.78
2025-12-13T02:57:41.365847,358,383.55,success,200,0,0.789,1883.2
2025-12-13T02:57:42.376475,364,377.36,success,200,0,0.357,1865.32
2025-12-13T02:57:42.308969,362,402.36,success,200,0,0.172,1990.73
2025-12-13T02:57:41.400085,359,594.21,success,200,1,0.934,1946.62
2025-12-13T02:57:40.471904,357,796.1,success,200,1,0.208,2074.3
2025-12-13T02:57:43.261815,367,444.33,success,200,0,0.575,2199.4
2025-12-13T02:57:42.352533,363,644.98,success,200,1,0.426,2328.43
2025-12-13T02:57:43.282949,368,461.63,success,200,0,0.916,2286.51
2025-12-13T02:57:43.247971,366,469.67,success,200,0,0.492,2326.1
2025-12-13T02:57:43.284575,369,464.02,success,200,0,0.179,2300.25
2025-12-13T02:57:42.423267,365,822.27,success,200,1,0.414,2081.2
2025-12-13T02:57:44.264712,370,455.97,success,200,0,0.021,2257.46
2025-12-13T02:57:44.453789,373,423.32,success,200,0,0.353,2093.86
2025-12-13T02:57:44.372120,372,441.15,success,200,0,0.982,2185.22
2025-12-13T02:57:44.321676,371,452.68,success,200,0,0.279,2242.72
2025-12-13T02:57:45.484817,374,398.82,success,200,0,0.151,1899.25
2025-12-13T02:57:45.578724,375,380.14,success,200,0,0.673,1879.04
2025-12-13T02:57:45.597063,377,403.17,success,200,0,0.72,1995.69
